Number of Rows
--------------
9876
 
Hidden States
-------------
[4 4 4 ... 7 7 7]
 
Record of data hidden state
**********************************
No.     mean of X  -  mean of Y      #Number
1326      177.02032     -  177.02032      -6.23795522814        1               0.0
1327      177.03037     -  177.03037      -6.17114501277        13               0.0
1328      177.04037     -  177.04037      -6.23795522814        1               0.0
1329      177.05037     -  177.05037      -6.17114501277        13               0.0
1330      177.06037     -  177.06037      -6.23795522814        1               0.0
1331      177.07037     -  177.07037      -6.17114501277        13               0.0
1332      177.08032     -  177.08032      -6.23795522814        1               0.0
1333      177.0904     -  177.10037      -6.17114501277        13               0.00997000000001
1334      177.11032     -  177.18032      -6.28119500139        5               0.07
1335      177.19037     -  177.29032      -6.38375366093        7               0.09995
1336      177.30033     -  177.31136      -6.08816272454        12               0.01103
1337      177.32032     -  177.78065      -6.38375366093        7               0.46033
1338      177.79036     -  177.81135      -6.08816272454        12               0.02099
1339      177.82037     -  179.02033      -6.38375366093        7               1.19996
1340      179.03036     -  179.20182      -6.28119500139        5               0.17146
1341      179.21031     -  179.25081      -6.08816272454        12               0.0405
1342      179.26037     -  179.44037      -6.38375366093        7               0.18
1343      179.45182     -  179.52038      -6.08816272454        12               0.06856
1344      179.53037     -  179.58037      -6.38375366093        7               0.05
1345      179.5904     -  179.74033      -6.28119500139        5               0.14993
1346      179.75032     -  179.82033      -6.11490127714        4               0.07001
1347      179.83037     -  180.15032      -6.28119500139        5               0.31995
1348      180.16033     -  180.16033      -6.23795522814        1               0.0
1349      180.17078     -  180.19032      -6.17114501277        13               0.01954
1350      180.20033     -  180.20033      -6.23795522814        1               0.0
1351      180.21037     -  180.22037      -6.17114501277        13               0.00999999999999
1352      180.23032     -  180.23032      -6.23795522814        1               0.0
1353      180.24033     -  180.24033      -6.17114501277        13               0.0
1354      180.25037     -  180.25037      -6.23795522814        1               0.0
1355      180.26033     -  180.26033      -6.17114501277        13               0.0
1356      180.27032     -  180.30037      -6.38375366093        7               0.03005
1357      180.31032     -  180.33036      -6.08816272454        12               0.02004
1358      180.34033     -  180.43032      -6.28119500139        5               0.08999
1359      180.44037     -  180.44037      -5.80876930673        9               0.0
1360      180.45115     -  180.48056      -6.28119500139        5               0.02941
1361      180.49032     -  180.56133      -6.08816272454        12               0.07101
1362      180.57032     -  181.31037      -6.28119500139        5               0.74005
1363      181.32032     -  181.43031      -6.08816272454        12               0.10999
1364      181.44036     -  181.57062      -6.28119500139        5               0.13026
1365      181.58036     -  181.58036      -5.80876930673        9               0.0
1366      181.59037     -  181.71037      -6.28119500139        5               0.12
1367      181.72036     -  182.04037      -6.38375366093        7               0.32001
1368      182.05037     -  182.05037      -5.07071628092        6               0.0
1369      182.0946     -  182.60065      -4.33821735877        11               0.50605
1370      182.62589     -  182.79032      -5.07071628092        6               0.16443
1371      182.80033     -  183.22324      -4.33821735877        11               0.42291
1372      183.24527     -  183.28033      -5.07071628092        6               0.03506
1373      183.29037     -  183.42112      -4.33821735877        11               0.13075
1374      183.4469     -  183.85036      -6.38375366093        7               0.40346
1375      183.86032     -  183.90032      -6.08816272454        12               0.04
1376      183.91037     -  183.97032      -6.38375366093        7               0.05995
1377      183.98053     -  184.00089      -6.08816272454        12               0.02036
1378      184.01032     -  184.05032      -6.38375366093        7               0.04
1379      184.06133     -  184.06133      -5.80876930673        9               0.0
1380      184.07032     -  184.17032      -6.28119500139        5               0.1
1381      184.18032     -  184.21036      -6.08816272454        12               0.03004
1382      184.22037     -  184.27032      -6.28119500139        5               0.04995
1383      184.28037     -  184.30033      -6.08816272454        12               0.01996
1384      184.31132     -  184.41037      -6.28119500139        5               0.09905
1385      184.42078     -  184.52032      -6.08816272454        12               0.09954
1386      184.53032     -  184.62032      -6.38375366093        7               0.09
1387      184.63037     -  184.68032      -6.08816272454        12               0.04995
1388      184.69032     -  184.76037      -6.28119500139        5               0.07005
1389      184.77036     -  184.81139      -6.08816272454        12               0.04103
1390      184.82037     -  185.14037      -6.38375366093        7               0.32
1391      185.15036     -  185.21036      -6.08816272454        12               0.06
1392      185.22032     -  185.59032      -6.38375366093        7               0.37
1393      185.60037     -  185.60037      -6.08816272454        12               0.0
1394      185.61037     -  185.94037      -6.28119500139        5               0.33
1395      185.95037     -  186.11033      -6.11490127714        4               0.15996
1396      186.12036     -  186.12036      -6.17114501277        13               0.0
1397      186.13033     -  186.13033      -6.23795522814        1               0.0
1398      186.14032     -  186.15037      -6.17114501277        13               0.01005
1399      186.16037     -  186.16037      -6.23795522814        1               0.0
1400      186.17087     -  186.19032      -6.17114501277        13               0.01945
1401      186.20182     -  186.20182      -6.23795522814        1               0.0
1402      186.21037     -  186.21037      -6.17114501277        13               0.0
1403      186.22032     -  186.22032      -6.23795522814        1               0.0
1404      186.23033     -  186.24036      -6.17114501277        13               0.01003
1405      186.25033     -  186.26032      -6.08816272454        12               0.00999000000002
1406      186.27033     -  186.39033      -6.38375366093        7               0.12
1407      186.40032     -  186.40032      -6.08816272454        12               0.0
1408      186.41037     -  186.44036      -6.28119500139        5               0.02999
1409      186.45033     -  186.45033      -6.08816272454        12               0.0
1410      186.46032     -  186.67033      -6.38375366093        7               0.21001
1411      186.68037     -  186.75037      -5.80876930673        9               0.07
1412      186.76037     -  186.81032      -6.28119500139        5               0.04995
1413      186.82037     -  186.88037      -6.08816272454        12               0.06
1414      186.89033     -  186.92037      -6.38375366093        7               0.03004
1415      186.93037     -  186.95032      -6.08816272454        12               0.01995
1416      186.96033     -  187.01031      -6.38375366093        7               0.04998
1417      187.02032     -  187.04037      -6.17114501277        13               0.02005
1418      187.05032     -  187.05032      -6.23795522814        1               0.0
1419      187.06139     -  187.06139      -6.17114501277        13               0.0
1420      187.07032     -  187.07032      -6.23795522814        1               0.0
1421      187.08032     -  187.08032      -6.17114501277        13               0.0
1422      187.09037     -  187.09037      -6.23795522814        1               0.0
1423      187.10032     -  187.10032      -6.17114501277        13               0.0
1424      187.11032     -  187.11032      -6.23795522814        1               0.0
1425      187.12037     -  187.12037      -6.17114501277        13               0.0
1426      187.13036     -  187.13036      -6.23795522814        1               0.0
1427      187.14033     -  187.14033      -6.17114501277        13               0.0
1428      187.15036     -  187.18037      -6.38375366093        7               0.03001
1429      187.19032     -  187.27032      -6.11490127714        4               0.08
1430      187.28037     -  187.28037      -5.97491598029        14               0.0
1431      187.29032     -  187.29032      -5.72259948329        0               0.0
1432      187.30037     -  187.38037      -5.97491598029        14               0.08
1433      187.39032     -  187.42037      -6.28119500139        5               0.03005
1434      187.43032     -  187.43032      -6.08816272454        12               0.0
1435      187.44032     -  187.48032      -6.28119500139        5               0.04
1436      187.49032     -  187.89032      -6.11490127714        4               0.4
1437      187.90032     -  187.93032      -6.28119500139        5               0.03
1438      187.94037     -  187.99037      -6.08816272454        12               0.05
1439      188.00032     -  188.12037      -6.38375366093        7               0.12005
1440      188.13037     -  188.20032      -6.28119500139        5               0.06995
1441      188.21032     -  188.24032      -6.08816272454        12               0.03
1442      188.25032     -  188.32037      -6.28119500139        5               0.07005
1443      188.33037     -  188.39037      -6.11490127714        4               0.06
1444      188.40037     -  188.53061      -5.97491598029        14               0.13024
1445      188.54032     -  188.62037      -6.11490127714        4               0.08005
1446      188.63032     -  188.6906      -5.97491598029        14               0.06028
1447      188.70109     -  188.70109      -5.72259948329        0               0.0
1448      188.71032     -  188.71032      -5.97491598029        14               0.0
1449      188.72037     -  188.89032      -6.11490127714        4               0.16995
1450      188.90037     -  189.25032      -5.97491598029        14               0.34995
1451      189.26037     -  189.47032      -6.11490127714        4               0.20995
1452      189.48057     -  189.53037      -5.97491598029        14               0.0498
1453      189.54032     -  189.68037      -6.11490127714        4               0.14005
1454      189.69037     -  189.73037      -5.97491598029        14               0.04
1455      189.74037     -  189.86037      -6.11490127714        4               0.12
1456      189.87035     -  189.87035      -5.97491598029        14               0.0
1457      189.88036     -  189.94032      -6.11490127714        4               0.05996
1458      189.95033     -  189.95033      -6.17114501277        13               0.0
1459      189.96036     -  189.96036      -6.23795522814        1               0.0
1460      189.97033     -  189.97033      -6.17114501277        13               0.0
1461      189.98032     -  189.98032      -6.23795522814        1               0.0
1462      189.99033     -  189.99033      -6.17114501277        13               0.0
1463      190.00036     -  190.00036      -6.23795522814        1               0.0
1464      190.01037     -  190.02032      -6.17114501277        13               0.00995
1465      190.03032     -  190.03032      -6.23795522814        1               0.0
1466      190.04035     -  190.04035      -6.17114501277        13               0.0
1467      190.05036     -  190.05036      -6.23795522814        1               0.0
1468      190.06037     -  190.06037      -6.17114501277        13               0.0
1469      190.07032     -  190.09037      -6.28119500139        5               0.02005
1470      190.10033     -  190.17079      -6.08816272454        12               0.07046
1471      190.18033     -  190.18033      -6.23795522814        1               0.0
1472      190.19036     -  190.19036      -6.17114501277        13               0.0
1473      190.20178     -  190.20178      -6.23795522814        1               0.0
1474      190.21036     -  190.22032      -6.17114501277        13               0.00995999999998
1475      190.23033     -  190.23033      -6.23795522814        1               0.0
1476      190.24036     -  190.25033      -6.17114501277        13               0.00996999999998
1477      190.26032     -  190.26032      -6.23795522814        1               0.0
1478      190.27038     -  190.27038      -6.17114501277        13               0.0
1479      190.28032     -  190.28032      -6.23795522814        1               0.0
1480      190.29038     -  190.29038      -6.17114501277        13               0.0
1481      190.30036     -  190.30036      -6.23795522814        1               0.0
1482      190.31033     -  190.31033      -6.17114501277        13               0.0
1483      190.32032     -  190.32032      -6.23795522814        1               0.0
1484      190.33038     -  190.33038      -6.17114501277        13               0.0
1485      190.34032     -  190.36032      -6.08816272454        12               0.02
1486      190.37038     -  190.43033      -6.28119500139        5               0.05995
1487      190.44032     -  190.49032      -6.08816272454        12               0.05
1488      190.50033     -  190.50033      -6.23795522814        1               0.0
1489      190.51037     -  190.51037      -6.17114501277        13               0.0
1490      190.52033     -  190.52033      -6.23795522814        1               0.0
1491      190.53032     -  190.55037      -6.11490127714        4               0.02005
1492      190.5614     -  190.5614      -6.17114501277        13               0.0
1493      190.57036     -  190.57036      -6.23795522814        1               0.0
1494      190.58033     -  190.58033      -6.17114501277        13               0.0
1495      190.59047     -  190.59047      -6.23795522814        1               0.0
1496      190.60037     -  190.62033      -5.97491598029        14               0.01996
1497      190.63031     -  190.65036      -6.11490127714        4               0.02005
1498      190.66044     -  190.70036      -5.97491598029        14               0.03992
1499      190.71033     -  190.72036      -5.07071628092        6               0.01003
1500      190.73038     -  190.76036      -5.97491598029        14               0.02998
1501      190.77033     -  190.80036      -6.11490127714        4               0.03003
1502      190.81038     -  190.81038      -6.17114501277        13               0.0
1503      190.82032     -  190.82032      -6.23795522814        1               0.0
1504      190.83033     -  190.83033      -6.17114501277        13               0.0
1505      190.84037     -  190.84037      -6.23795522814        1               0.0
1506      190.85033     -  190.90036      -6.11490127714        4               0.05003
1507      190.91041     -  191.05037      -6.28119500139        5               0.13996
1508      191.06037     -  191.06037      -6.08816272454        12               0.0
1509      191.07037     -  191.24037      -6.28119500139        5               0.17
1510      191.25033     -  191.30033      -6.08816272454        12               0.05
1511      191.31037     -  191.44037      -6.28119500139        5               0.13
1512      191.45037     -  191.52037      -6.08816272454        12               0.07
1513      191.53033     -  191.59037      -6.38375366093        7               0.06004
1514      191.60033     -  191.60033      -6.08816272454        12               0.0
1515      191.61033     -  191.61033      -6.23795522814        1               0.0
1516      191.62033     -  191.62033      -6.17114501277        13               0.0
1517      191.63033     -  191.63033      -6.23795522814        1               0.0
1518      191.64037     -  191.64037      -6.17114501277        13               0.0
1519      191.65032     -  191.65032      -6.23795522814        1               0.0
1520      191.66037     -  191.66037      -6.17114501277        13               0.0
1521      191.67086     -  191.67086      -6.23795522814        1               0.0
1522      191.68033     -  191.68033      -6.17114501277        13               0.0
1523      191.69037     -  191.69037      -6.23795522814        1               0.0
1524      191.70037     -  191.70037      -6.17114501277        13               0.0
1525      191.71032     -  191.71032      -6.23795522814        1               0.0
1526      191.72056     -  191.76037      -6.17114501277        13               0.03981
1527      191.77033     -  191.77033      -6.23795522814        1               0.0
1528      191.78037     -  191.78037      -6.17114501277        13               0.0
1529      191.79033     -  191.79033      -6.23795522814        1               0.0
1530      191.80037     -  191.80037      -6.17114501277        13               0.0
1531      191.81037     -  191.81037      -6.23795522814        1               0.0
1532      191.82032     -  191.82032      -6.17114501277        13               0.0
1533      191.83033     -  191.83033      -6.23795522814        1               0.0
1534      191.8404     -  191.8404      -6.17114501277        13               0.0
1535      191.85037     -  191.85037      -6.23795522814        1               0.0
1536      191.86037     -  191.86037      -6.17114501277        13               0.0
1537      191.87037     -  191.87037      -6.23795522814        1               0.0
1538      191.88037     -  191.88037      -6.17114501277        13               0.0
1539      191.89037     -  191.89037      -6.23795522814        1               0.0
1540      191.90036     -  191.91036      -6.17114501277        13               0.00999999999999
1541      191.92087     -  191.92087      -6.23795522814        1               0.0
1542      191.93032     -  191.93032      -6.17114501277        13               0.0
1543      191.94032     -  191.94032      -6.23795522814        1               0.0
1544      191.95178     -  191.95178      -6.17114501277        13               0.0
1545      191.96036     -  191.98055      -6.28119500139        5               0.02019
1546      191.99032     -  192.00077      -6.08816272454        12               0.01045
1547      192.01033     -  192.34033      -6.28119500139        5               0.33
1548      192.35033     -  192.40033      -6.08816272454        12               0.05
1549      192.41033     -  192.81037      -6.28119500139        5               0.40004
1550      192.82037     -  192.84033      -6.08816272454        12               0.01996
1551      192.85033     -  192.97033      -6.28119500139        5               0.12
1552      192.98033     -  192.98033      -6.23795522814        1               0.0
1553      192.99033     -  192.99033      -6.17114501277        13               0.0
1554      193.00033     -  193.00033      -6.23795522814        1               0.0
1555      193.01033     -  193.01033      -6.17114501277        13               0.0
1556      193.02037     -  193.02037      -6.23795522814        1               0.0
1557      193.03037     -  193.06037      -6.11490127714        4               0.03
1558      193.07037     -  193.07037      -6.17114501277        13               0.0
1559      193.08037     -  193.08037      -6.23795522814        1               0.0
1560      193.09033     -  193.09033      -6.17114501277        13               0.0
1561      193.10032     -  193.10032      -6.23795522814        1               0.0
1562      193.11033     -  193.11033      -6.17114501277        13               0.0
1563      193.12032     -  193.12032      -6.23795522814        1               0.0
1564      193.13037     -  193.14033      -6.17114501277        13               0.00996000000001
1565      193.15032     -  193.15032      -6.23795522814        1               0.0
1566      193.16033     -  193.16033      -6.17114501277        13               0.0
1567      193.17089     -  193.17089      -6.23795522814        1               0.0
1568      193.18033     -  193.18033      -6.17114501277        13               0.0
1569      193.19037     -  193.19037      -6.23795522814        1               0.0
1570      193.20033     -  193.22037      -6.17114501277        13               0.02004
1571      193.23033     -  193.23033      -5.07071628092        6               0.0
1572      193.24033     -  193.25033      -6.11490127714        4               0.00999999999999
1573      193.26033     -  193.26033      -6.17114501277        13               0.0
1574      193.27033     -  193.27033      -6.23795522814        1               0.0
1575      193.28033     -  193.28033      -6.17114501277        13               0.0
1576      193.29037     -  193.29037      -6.23795522814        1               0.0
1577      193.30033     -  193.30033      -6.17114501277        13               0.0
1578      193.31139     -  193.32033      -6.23795522814        1               0.00894000000002
1579      193.33033     -  193.33033      -6.17114501277        13               0.0
1580      193.3404     -  193.3404      -6.23795522814        1               0.0
1581      193.35038     -  193.35038      -6.17114501277        13               0.0
1582      193.36033     -  193.36033      -6.23795522814        1               0.0
1583      193.37033     -  193.38033      -6.17114501277        13               0.00999999999999
1584      193.39046     -  193.44033      -6.08816272454        12               0.04987
1585      193.45114     -  193.45114      -6.23795522814        1               0.0
1586      193.46033     -  193.46033      -6.17114501277        13               0.0
1587      193.47033     -  193.47033      -6.23795522814        1               0.0
1588      193.48037     -  193.48037      -6.17114501277        13               0.0
1589      193.49037     -  193.49037      -6.23795522814        1               0.0
1590      193.50033     -  193.50033      -6.17114501277        13               0.0
1591      193.51037     -  193.53037      -5.80876930673        9               0.02
1592      193.54037     -  193.54037      -6.17114501277        13               0.0
1593      193.55037     -  193.55037      -6.23795522814        1               0.0
1594      193.56037     -  193.56037      -6.17114501277        13               0.0
1595      193.57037     -  193.57037      -6.23795522814        1               0.0
1596      193.58037     -  193.58037      -6.17114501277        13               0.0
1597      193.59043     -  193.59043      -6.23795522814        1               0.0
1598      193.60038     -  193.61033      -6.17114501277        13               0.00995
1599      193.62032     -  193.62032      -6.23795522814        1               0.0
1600      193.63036     -  193.63036      -6.17114501277        13               0.0
1601      193.64033     -  193.64033      -6.23795522814        1               0.0
1602      193.65031     -  193.75037      -6.11490127714        4               0.10006
1603      193.76037     -  193.76037      -5.97491598029        14               0.0
1604      193.77037     -  193.82037      -6.11490127714        4               0.05
1605      193.83033     -  193.83033      -6.17114501277        13               0.0
1606      193.84032     -  193.84032      -6.23795522814        1               0.0
1607      193.85038     -  193.86032      -6.17114501277        13               0.00994
1608      193.87033     -  193.87033      -6.23795522814        1               0.0
1609      193.88036     -  193.88036      -6.17114501277        13               0.0
1610      193.89038     -  193.89038      -6.23795522814        1               0.0
1611      193.90031     -  193.91038      -6.17114501277        13               0.01007
1612      193.9208     -  193.9208      -6.23795522814        1               0.0
1613      193.93037     -  193.94036      -6.17114501277        13               0.00998999999999
1614      193.95114     -  193.95114      -6.23795522814        1               0.0
1615      193.96036     -  193.96036      -6.17114501277        13               0.0
1616      193.97033     -  193.97033      -6.23795522814        1               0.0
1617      193.98051     -  193.98051      -6.17114501277        13               0.0
1618      193.99031     -  193.99031      -6.23795522814        1               0.0
1619      194.00033     -  194.00033      -6.17114501277        13               0.0
1620      194.01033     -  194.01033      -6.23795522814        1               0.0
1621      194.02037     -  194.03032      -6.17114501277        13               0.00994999999998
1622      194.04038     -  194.04038      -6.23795522814        1               0.0
1623      194.05037     -  194.05037      -6.17114501277        13               0.0
1624      194.06033     -  194.06033      -6.23795522814        1               0.0
1625      194.07037     -  194.07037      -6.17114501277        13               0.0
1626      194.08033     -  194.08033      -6.23795522814        1               0.0
1627      194.09032     -  194.09032      -6.17114501277        13               0.0
1628      194.10033     -  194.10033      -6.23795522814        1               0.0
1629      194.11032     -  194.11032      -6.17114501277        13               0.0
1630      194.12033     -  194.12033      -6.23795522814        1               0.0
1631      194.13057     -  194.13057      -6.17114501277        13               0.0
1632      194.14037     -  194.55036      -6.28119500139        5               0.40999
1633      194.56142     -  194.57032      -6.08816272454        12               0.00890000000001
1634      194.58033     -  194.58033      -6.23795522814        1               0.0
1635      194.59041     -  194.59041      -6.17114501277        13               0.0
1636      194.60037     -  194.60037      -5.80876930673        9               0.0
1637      194.61032     -  195.22038      -6.28119500139        5               0.61006
1638      195.23051     -  195.23051      -6.23795522814        1               0.0
1639      195.24037     -  195.24037      -6.17114501277        13               0.0
1640      195.25032     -  195.25032      -6.23795522814        1               0.0
1641      195.26032     -  195.26032      -6.17114501277        13               0.0
1642      195.27037     -  195.27037      -6.23795522814        1               0.0
1643      195.28033     -  195.29037      -6.17114501277        13               0.01004
1644      195.30032     -  195.30032      -6.23795522814        1               0.0
1645      195.31037     -  195.31037      -6.17114501277        13               0.0
1646      195.32032     -  195.32032      -6.23795522814        1               0.0
1647      195.33032     -  195.33032      -6.17114501277        13               0.0
1648      195.34037     -  195.34037      -6.23795522814        1               0.0
1649      195.35036     -  195.35036      -6.17114501277        13               0.0
1650      195.36032     -  195.36032      -6.23795522814        1               0.0
1651      195.37037     -  195.37037      -6.17114501277        13               0.0
1652      195.38037     -  195.38037      -6.23795522814        1               0.0
1653      195.39032     -  195.39032      -6.17114501277        13               0.0
1654      195.40037     -  195.40037      -6.23795522814        1               0.0
1655      195.41037     -  195.41037      -6.17114501277        13               0.0
1656      195.42032     -  195.42032      -6.23795522814        1               0.0
1657      195.43037     -  195.43037      -6.17114501277        13               0.0
1658      195.44032     -  195.44032      -6.23795522814        1               0.0
1659      195.45036     -  195.47036      -6.17114501277        13               0.02
1660      195.48037     -  195.48037      -6.23795522814        1               0.0
1661      195.49036     -  195.49036      -6.17114501277        13               0.0
1662      195.50037     -  195.50037      -6.23795522814        1               0.0
1663      195.51036     -  195.52037      -6.17114501277        13               0.01001
1664      195.53037     -  195.53037      -6.23795522814        1               0.0
1665      195.54037     -  195.54037      -6.17114501277        13               0.0
1666      195.55036     -  195.55036      -6.23795522814        1               0.0
1667      195.56143     -  195.56143      -6.17114501277        13               0.0
1668      195.57032     -  195.57032      -6.23795522814        1               0.0
1669      195.58056     -  195.73032      -6.11490127714        4               0.14976
1670      195.74033     -  195.80032      -5.97491598029        14               0.05999
1671      195.81141     -  196.58057      -6.28119500139        5               0.76916
1672      196.59032     -  196.63032      -6.38375366093        7               0.04
1673      196.64032     -  196.75032      -6.28119500139        5               0.11
1674      196.76036     -  196.77032      -6.08816272454        12               0.00996000000001
1675      196.78036     -  196.8404      -6.28119500139        5               0.06004
1676      196.85032     -  196.86037      -6.08816272454        12               0.01005
1677      196.87032     -  196.95181      -6.28119500139        5               0.08149
1678      196.96037     -  196.96037      -6.08816272454        12               0.0
1679      196.97037     -  197.44032      -6.28119500139        5               0.46995
1680      197.45037     -  197.45037      -6.23795522814        1               0.0
1681      197.46037     -  197.46037      -6.17114501277        13               0.0
1682      197.47032     -  197.47032      -6.23795522814        1               0.0
1683      197.48036     -  197.48036      -6.17114501277        13               0.0
1684      197.49032     -  197.49032      -6.23795522814        1               0.0
1685      197.50032     -  197.50032      -6.17114501277        13               0.0
1686      197.51032     -  197.53032      -6.46468562319        3               0.02
1687      197.54036     -  197.54036      -6.23795522814        1               0.0
1688      197.55032     -  197.55032      -6.17114501277        13               0.0
1689      197.56032     -  197.56032      -6.23795522814        1               0.0
1690      197.57037     -  197.57037      -6.17114501277        13               0.0
1691      197.58032     -  197.58032      -6.23795522814        1               0.0
1692      197.59037     -  197.59037      -6.17114501277        13               0.0
1693      197.60032     -  197.60032      -6.23795522814        1               0.0
1694      197.61032     -  197.61032      -6.17114501277        13               0.0
1695      197.62036     -  197.62036      -6.23795522814        1               0.0
1696      197.63037     -  197.67088      -6.11490127714        4               0.04051
1697      197.68031     -  197.69032      -6.17114501277        13               0.01001
1698      197.70109     -  197.70109      -6.23795522814        1               0.0
1699      197.71032     -  197.71032      -6.17114501277        13               0.0
1700      197.72032     -  197.72032      -6.23795522814        1               0.0
1701      197.73052     -  197.74036      -6.17114501277        13               0.00984
1702      197.75032     -  197.75032      -6.23795522814        1               0.0
1703      197.76032     -  197.76032      -6.17114501277        13               0.0
1704      197.77037     -  197.77037      -6.23795522814        1               0.0
1705      197.78032     -  197.87036      -6.11490127714        4               0.09004
1706      197.88032     -  198.05036      -6.28119500139        5               0.17004
1707      198.06032     -  198.06032      -6.08816272454        12               0.0
1708      198.07036     -  198.07036      -6.23795522814        1               0.0
1709      198.08037     -  198.09037      -6.17114501277        13               0.01
1710      198.10032     -  198.10032      -6.23795522814        1               0.0
1711      198.11032     -  198.11032      -6.17114501277        13               0.0
1712      198.12037     -  198.12037      -6.23795522814        1               0.0
1713      198.13036     -  198.13036      -6.17114501277        13               0.0
1714      198.14037     -  198.14037      -6.23795522814        1               0.0
1715      198.15032     -  198.16032      -6.17114501277        13               0.01
1716      198.17081     -  198.17081      -6.23795522814        1               0.0
1717      198.18037     -  198.18037      -6.17114501277        13               0.0
1718      198.19032     -  198.19032      -6.23795522814        1               0.0
1719      198.20037     -  198.21037      -6.17114501277        13               0.01
1720      198.22032     -  198.22032      -6.23795522814        1               0.0
1721      198.23037     -  198.24032      -6.17114501277        13               0.00995
1722      198.25037     -  198.39037      -6.46468562319        3               0.14
1723      198.40037     -  198.40037      -6.23795522814        1               0.0
1724      198.41032     -  198.41032      -6.17114501277        13               0.0
1725      198.42084     -  198.42084      -6.23795522814        1               0.0
1726      198.43037     -  198.55032      -6.11490127714        4               0.11995
1727      198.56032     -  198.57032      -6.17114501277        13               0.01
1728      198.58037     -  198.58037      -6.23795522814        1               0.0
1729      198.59032     -  198.61037      -6.17114501277        13               0.02005
1730      198.62037     -  198.62037      -6.23795522814        1               0.0
1731      198.63037     -  198.63037      -6.17114501277        13               0.0
1732      198.64037     -  198.64037      -6.23795522814        1               0.0
1733      198.65037     -  198.65037      -6.17114501277        13               0.0
1734      198.66032     -  198.69032      -6.46468562319        3               0.03
1735      198.70037     -  198.78045      -6.38375366093        7               0.08008
1736      198.79037     -  198.89032      -6.28119500139        5               0.09995
1737      198.90032     -  198.97037      -6.08816272454        12               0.07005
1738      198.98051     -  199.45032      -6.38375366093        7               0.46981
1739      199.46032     -  199.74032      -6.28119500139        5               0.28
1740      199.7506     -  199.76037      -6.08816272454        12               0.00977
record of list pair of x_i,x_i+1
hidden_states original [4 4 4 ... 7 7 7]
