Number of Rows
--------------
9938
 
Hidden States
-------------
[ 5  8  8 ... 14 14 14]
 
Record of data hidden state
**********************************
No.     mean of X  -  mean of Y      #Number
890      887.42032     -  887.55032      -5.55893091787        14               0.13
891      887.56037     -  887.57032      -5.53915973045        6               0.00995
892      887.58037     -  887.60037      -5.60374132216        12               0.02
893      887.61032     -  887.93037      -5.57780151223        10               0.32005
894      887.94041     -  888.11037      -5.55893091787        14               0.16996
895      888.12037     -  888.14032      -5.57780151223        10               0.01995
896      888.15032     -  888.16037      -5.60374132216        12               0.01005
897      888.17032     -  888.18037      -5.53915973045        6               0.0100500000001
898      888.19037     -  888.21032      -5.60374132216        12               0.01995
899      888.22037     -  888.37032      -5.64050299191        4               0.14995
900      888.38037     -  888.40032      -5.60374132216        12               0.01995
901      888.41145     -  888.49032      -5.57780151223        10               0.0788700000001
902      888.50031     -  888.68037      -5.55893091787        14               0.18006
903      888.69037     -  888.72037      -5.57780151223        10               0.03
904      888.73033     -  888.87045      -5.60374132216        12               0.14012
905      888.88032     -  888.94043      -5.57780151223        10               0.06011
906      888.95032     -  889.00036      -5.55893091787        14               0.05004
907      889.01037     -  889.01037      -5.37147303384        15               0.0
908      889.02086     -  889.14032      -5.57780151223        10               0.11946
909      889.15032     -  889.20032      -5.60374132216        12               0.0500000000001
910      889.21032     -  889.67037      -5.57780151223        10               0.46005
911      889.68032     -  889.71032      -5.60374132216        12               0.03
912      889.72036     -  889.75032      -5.57780151223        10               0.02996
913      889.76032     -  889.76032      -5.55893091787        14               0.0
914      889.77037     -  889.77037      -5.37147303384        15               0.0
915      889.78037     -  889.80037      -5.55893091787        14               0.0200000000001
916      889.81032     -  889.81032      -5.37147303384        15               0.0
917      889.82037     -  889.88082      -5.52521173291        0               0.0604499999999
918      889.89032     -  889.89032      -5.37147303384        15               0.0
919      889.90032     -  889.96032      -5.55893091787        14               0.0600000000001
920      889.97032     -  890.07032      -5.57780151223        10               0.1
921      890.08037     -  890.08037      -5.60374132216        12               0.0
922      890.09037     -  890.20037      -5.10185539429        2               0.11
923      890.21037     -  890.21037      -5.37147303384        15               0.0
924      890.22032     -  890.23037      -5.55893091787        14               0.01005
925      890.24037     -  890.25032      -5.37147303384        15               0.00995
926      890.26033     -  890.42032      -5.57780151223        10               0.15999
927      890.43037     -  890.43037      -5.37147303384        15               0.0
928      890.44032     -  890.56032      -5.57780151223        10               0.12
929      890.57037     -  890.60037      -5.60374132216        12               0.03
930      890.61037     -  891.92032      -5.57780151223        10               1.30995
931      891.93037     -  891.95036      -5.60374132216        12               0.01999
932      891.96032     -  892.09032      -5.57780151223        10               0.13
933      892.10037     -  892.26032      -5.55893091787        14               0.15995
934      892.27037     -  892.27037      -5.37147303384        15               0.0
935      892.28037     -  892.66037      -5.57780151223        10               0.38
936      892.67037     -  892.67037      -5.53915973045        6               0.0
937      892.68037     -  892.82037      -5.57780151223        10               0.14
938      892.83037     -  893.01032      -5.55893091787        14               0.17995
939      893.02032     -  893.02032      -5.37147303384        15               0.0
940      893.03037     -  893.28035      -5.55893091787        14               0.24998
941      893.29032     -  893.35032      -5.57780151223        10               0.0600000000001
942      893.36032     -  893.46037      -5.55893091787        14               0.10005
943      893.47032     -  893.66037      -5.57780151223        10               0.19005
944      893.67037     -  893.80113      -5.60374132216        12               0.13076
945      893.81037     -  893.81037      -5.57780151223        10               0.0
946      893.82032     -  894.07033      -5.55893091787        14               0.25001
947      894.08052     -  894.15033      -5.57780151223        10               0.0698100000001
948      894.16037     -  894.20032      -5.10185539429        2               0.0399500000001
949      894.21033     -  894.21033      -5.37147303384        15               0.0
950      894.22037     -  894.66141      -5.57780151223        10               0.44104
951      894.67031     -  894.67031      -5.37147303384        15               0.0
952      894.68033     -  894.83037      -5.55893091787        14               0.15004
953      894.84032     -  894.90032      -5.57780151223        10               0.0599999999999
954      894.91137     -  894.93033      -5.60374132216        12               0.01896
955      894.94037     -  894.94037      -5.37147303384        15               0.0
956      894.95032     -  894.98032      -5.60374132216        12               0.03
957      894.99048     -  895.06037      -5.57780151223        10               0.06989
958      895.07033     -  895.07033      -5.37147303384        15               0.0
959      895.08051     -  895.08051      -5.60374132216        12               0.0
960      895.09037     -  895.09037      -5.53915973045        6               0.0
961      895.10032     -  895.16142      -5.57780151223        10               0.0611
962      895.17036     -  895.35082      -5.55893091787        14               0.18046
963      895.36037     -  895.57032      -5.57780151223        10               0.20995
964      895.58037     -  896.19037      -5.55893091787        14               0.61
965      896.20032     -  896.20032      -5.37147303384        15               0.0
966      896.21037     -  896.35033      -5.55893091787        14               0.13996
967      896.36037     -  896.67037      -5.57780151223        10               0.31
968      896.68037     -  896.75032      -5.60374132216        12               0.0699499999999
969      896.76037     -  896.77032      -5.53915973045        6               0.00995
970      896.78036     -  896.85032      -5.60374132216        12               0.06996
971      896.86037     -  896.89037      -5.53915973045        6               0.03
972      896.90033     -  896.94037      -5.60374132216        12               0.04004
973      896.95037     -  896.97032      -5.57780151223        10               0.01995
974      896.98037     -  897.18037      -5.55893091787        14               0.2
975      897.19045     -  897.19045      -5.37147303384        15               0.0
976      897.20032     -  897.32037      -5.57780151223        10               0.12005
977      897.33032     -  897.33032      -5.53915973045        6               0.0
978      897.34037     -  897.39037      -5.57780151223        10               0.05
979      897.40033     -  897.50031      -5.60374132216        12               0.09998
980      897.51033     -  897.90036      -5.64050299191        4               0.39003
981      897.91037     -  897.91037      -5.53915973045        6               0.0
982      897.92032     -  897.93032      -5.60374132216        12               0.0100000000001
983      897.94039     -  897.94039      -5.53915973045        6               0.0
984      897.95037     -  897.95037      -4.52912809899        1               0.0
985      897.96037     -  897.98037      -5.10185539429        2               0.02
986      897.99032     -  897.99032      -5.37147303384        15               0.0
987      898.00033     -  898.06037      -5.60374132216        12               0.0600400000001
988      898.07037     -  898.07037      -5.53915973045        6               0.0
989      898.08037     -  898.24037      -5.60374132216        12               0.16
990      898.25032     -  898.27036      -5.53915973045        6               0.02004
991      898.28033     -  898.29036      -5.60374132216        12               0.0100299999999
992      898.30033     -  898.30033      -5.53915973045        6               0.0
993      898.31032     -  898.56037      -5.60374132216        12               0.25005
994      898.5706     -  898.60033      -5.53915973045        6               0.02973
995      898.61032     -  898.67032      -5.60374132216        12               0.0599999999999
996      898.68037     -  898.69032      -5.53915973045        6               0.00995
997      898.70037     -  898.72037      -5.60374132216        12               0.02
998      898.73037     -  898.73037      -5.53915973045        6               0.0
999      898.74033     -  898.78037      -5.60374132216        12               0.04004
1000      898.79032     -  898.79032      -5.53915973045        6               0.0
1001      898.80033     -  898.86037      -5.60374132216        12               0.06004
1002      898.87032     -  898.87032      -5.53915973045        6               0.0
1003      898.88042     -  898.91138      -5.60374132216        12               0.0309600000001
1004      898.92032     -  898.92032      -5.53915973045        6               0.0
1005      898.93032     -  898.93032      -5.60374132216        12               0.0
1006      898.94043     -  898.94043      -5.37147303384        15               0.0
1007      898.95032     -  899.12037      -5.60374132216        12               0.17005
1008      899.13046     -  899.17037      -5.57780151223        10               0.0399100000001
1009      899.18037     -  899.23037      -5.60374132216        12               0.05
1010      899.24037     -  899.24037      -5.53915973045        6               0.0
1011      899.25037     -  899.26037      -5.57780151223        10               0.00999999999999
1012      899.27093     -  899.39037      -5.55893091787        14               0.11944
1013      899.40037     -  899.43032      -5.57780151223        10               0.0299500000001
1014      899.44047     -  899.47032      -5.60374132216        12               0.02985
1015      899.48031     -  899.52088      -5.57780151223        10               0.04057
1016      899.53037     -  899.53037      -5.37147303384        15               0.0
1017      899.54037     -  899.62036      -5.52521173291        0               0.07999
1018      899.63036     -  899.64036      -5.37147303384        15               0.00999999999999
1019      899.65083     -  899.70032      -5.52521173291        0               0.04949
record of list pair of x_i,x_i+1
hidden_states original [ 5  8  8 ... 14 14 14]
